	log_likelihood
13832	273.7354
13833	328.23203
13834	214.56177
13835	211.86191
13836	273.83337
13837	281.03424
13838	264.6749
13839	283.34393
13840	296.26126
13841	303.66312
13842	274.1021
13843	240.86218
13844	271.79208
13845	319.5328
13846	305.27344
13847	249.58435
13848	296.38995
13849	238.33305
13850	307.282
13851	248.89798
13852	259.115
13853	278.0473
13854	306.8067
13855	333.3016
13856	251.03159
13857	309.14566
13858	264.59512
13859	257.65155
13860	268.08325
13861	302.06845
13862	258.3134
13863	313.41925
13864	297.2684
13865	306.29987
13866	247.62488
13867	313.6234
13868	305.27408
13869	216.16019
13870	305.16537
13871	252.71948
13872	291.74683
13873	292.2246
13874	237.43408
13875	254.19775
13876	304.50104
13877	315.46124
13878	262.16644
13879	254.19595
13880	262.1457
13881	229.89091
13882	200.94942
13883	289.47357
13884	301.85345
13885	324.2265
13886	310.53357
13887	141.05669
13888	272.84073
13889	278.51083
13890	283.31262
13891	247.91402
13892	319.12292
13893	254.12541
13894	293.47064
13895	303.26538
13896	235.49295
13897	319.6535
13898	333.12057
13899	300.18024
13900	313.37408
13901	263.78204
13902	223.49268
13903	249.2366
13904	311.3419
13905	253.7896
13906	323.17603
13907	273.72504
13908	269.1883
13909	289.1966
13910	210.94833
13911	224.22588
13912	283.19928
13913	306.56226
13914	261.25885
13915	299.70355
13916	252.04964
13917	310.21225
13918	261.10043
13919	313.0802
13920	317.17166
13921	299.60294
13922	264.86908
13923	215.99997
13924	309.56042
13925	268.93176
13926	260.50787
13927	289.99933
13928	248.2561
13929	243.99826
13930	199.69589
13931	267.5932
13932	312.154
13933	286.20477
13934	307.20532
13935	312.60852
13936	318.014
13937	249.18839
13938	282.95258
13939	306.45847
13940	207.29305
13941	305.22388
13942	246.57796
13943	149.74582
13944	265.87894
13945	278.35382
13946	319.23553
13947	305.80432
13948	232.21404
13949	262.51508
13950	155.34142
13951	299.86737
13952	277.8061
13953	295.4872
13954	322.50616
13955	285.2859
13956	299.54572
13957	190.57837
13958	309.4402
13959	279.815
13960	269.82684
13961	241.14258
13962	281.14346
13963	318.14496
13964	175.33836
13965	206.47212
13966	307.3308
13967	270.14105
13968	283.44147
13969	288.15033
13970	291.27594
13971	306.00513
13972	192.93073
13973	263.95956
13974	290.43796
13975	286.09457
13976	307.86102
13977	308.60138
13978	234.9747
13979	296.12036
13980	306.3937
13981	271.42575
13982	54.34416
13983	287.51382
13984	193.68608
13985	290.22632
13986	285.5407
13987	280.4477
13988	294.34732
13989	317.48788
13990	228.41336
13991	302.74203
13992	315.31274
13993	315.8885
13994	324.38525
13995	251.09009
13996	322.80457
13997	313.3708
13998	281.6643
13999	342.27045
14000	283.13354
14001	312.02676
14002	322.6918
14003	173.18773
14004	260.0289
14005	297.8994
14006	319.8067
14007	296.81342
14008	306.01324
14009	287.36945
14010	312.40686
14011	326.39276
14012	203.00905
14013	314.7657
14014	338.16525
14015	274.95563
14016	307.9017
14017	77.97664
14018	299.95132
14019	246.39018
14020	323.24814
14021	325.61624
14022	295.7391
14023	274.70575
14024	332.36313
14025	324.16995
14026	274.4574
14027	310.40308
14028	321.53534
14029	229.97725
14030	247.22148
14031	245.37456
14032	283.68146
14033	314.64206
14034	350.5441
14035	308.9417
14036	296.57266
14037	293.3908
14038	281.8497
14039	317.35022
14040	321.16187
14041	308.00342
14042	336.5207
14043	312.75397
14044	331.76123
14045	192.57185
14046	211.17886
14047	309.89145
14048	309.93954
14049	298.17535
14050	317.69785
14051	303.87164
14052	315.05893
14053	263.53143
14054	289.1349
14055	313.1026
14056	321.14523
14057	324.56
14058	286.44507
14059	316.60098
14060	304.6166
14061	292.39157
14062	174.33096
14063	306.1494
14064	290.77832
14065	307.15024
14066	303.24594
14067	218.52776
14068	292.06998
14069	334.75787
14070	325.0318
14071	335.2699
14072	324.0529
14073	305.16132
14074	273.95013
14075	308.6919
14076	292.5415
14077	282.3912
14078	308.5957
14079	321.4225
14080	206.60112
14081	317.99542
14082	336.47787
14083	322.60876
14084	310.99457
14085	325.6203
14086	259.49976
14087	275.74066
14088	298.37988
14089	311.779
14090	198.00107
14091	312.8225
14092	322.28387
14093	304.0664
14094	283.39005
14095	302.73224
14096	317.42438
14097	329.33994
14098	305.59912
14099	307.7213
14100	316.4359
14101	290.1159
14102	316.77362
14103	302.99445
14104	331.80444
14105	305.2688
14106	319.08032
14107	312.91068
14108	296.31512
14109	298.88165
14110	288.9861
14111	313.58844
14112	272.66983
14113	297.70435
14114	328.7492
14115	344.72238
14116	323.23297
14117	312.3614
14118	346.5683
14119	231.07617
14120	339.53305
14121	323.9306
14122	323.3253
14123	322.56842
14124	305.91742
14125	269.73026
14126	321.888
14127	306.4485
14128	286.89612
14129	271.20013
14130	341.3834
14131	310.29736
14132	217.56235
14133	221.64165
14134	269.60443
14135	225.10332
14136	265.85883
14137	318.06842
14138	273.74234
14139	312.8059
14140	265.88757
14141	273.71817
14142	266.00595
14143	312.2622
14144	330.23135
14145	266.3001
14146	314.55737
14147	317.6232
14148	318.24478
14149	310.32184
14150	325.46335
14151	314.30167
14152	317.22055
14153	310.53482
14154	314.3848
14155	250.01248
14156	297.88043
14157	304.71674
14158	314.0197
14159	248.88802
14160	300.1591
14161	279.70667
14162	317.04828
14163	296.2425
14164	276.17496
14165	317.82657
14166	302.47195
14167	295.42755
14168	296.22675
14169	261.51074
14170	323.0441
14171	339.1567
14172	286.84445
14173	312.51764
14174	301.84305
14175	296.0454
14176	268.52435
14177	340.90265
14178	275.13568
14179	315.92163
14180	343.54843
14181	259.888
14182	302.11993
14183	291.8788
14184	309.6197
14185	328.79333
14186	256.61722
14187	292.81143
14188	328.62305
14189	338.96198
14190	263.0069
14191	290.10327
14192	305.9383
14193	280.50433
14194	317.40625
14195	344.6099
14196	290.58252
14197	334.51044
14198	312.8227
14199	333.1906
14200	323.2166
14201	338.6928
14202	307.53754
14203	327.16098
14204	308.33234
14205	295.82062
14206	253.4801
14207	305.41068
14208	242.34636
14209	303.16226
14210	250.0364
14211	281.3304
14212	340.7899
14213	296.84448
14214	275.24072
14215	274.1935
14216	212.09492
14217	321.88803
14218	315.92822
14219	320.75574
14220	283.96194
14221	323.39417
14222	326.97787
14223	307.60632
14224	333.27603
14225	274.10904
14226	307.71255
14227	300.77335
14228	335.5446
14229	314.06134
14230	278.60577
14231	157.3071
14232	298.57153
14233	284.73004
14234	313.36496
14235	319.7573
14236	303.06024
14237	255.55264
14238	329.26782
14239	298.60086
14240	341.47137
14241	330.4743
14242	294.59705
14243	328.4589
14244	284.87128
14245	324.0124
14246	271.19235
14247	298.3208
14248	295.2062
14249	315.00436
14250	276.57574
14251	297.98502
14252	249.28975
14253	230.68193
14254	312.3182
14255	326.70203
14256	308.10538
14257	320.44073
14258	277.5368
14259	301.68146
14260	318.98846
14261	274.4427
14262	305.99185
14263	334.9978
14264	181.35788
14265	195.28763
14266	317.05243
14267	303.93802
14268	320.44693
14269	315.8072
14270	324.6118
14271	326.1307
14272	259.9249
14273	336.1305
14274	300.08063
14275	288.0529
14276	297.56522
14277	299.3602
14278	269.17984
14279	314.46234
14280	314.529
14281	289.2614
14282	329.76056
14283	280.31915
14284	341.20563
14285	277.516
14286	284.94452
14287	329.9433
14288	240.97017
14289	320.9309
14290	300.89676
14291	269.80524
14292	290.07968
14293	278.1739
14294	319.4912
14295	334.29666
14296	324.21393
14297	319.70383
14298	320.01483
14299	319.94025
14300	323.32797
14301	319.70273
14302	258.45444
14303	326.06073
14304	312.04163
14305	280.0465
14306	312.81702
14307	274.3803
14308	268.55417
14309	316.3674
14310	332.46652
14311	256.09558
14312	342.54736
14313	165.36613
14314	305.46188
14315	332.03052
14316	308.5604
14317	315.9978
14318	313.86115
14319	331.97485
14320	321.83545
14321	312.91943
14322	291.19946
14323	277.1678
14324	318.37946
14325	306.23627
14326	125.214035
14327	307.30255
14328	298.16925
14329	319.28647
14330	310.2578
14331	316.96707
14332	257.0419
14333	310.61575
14334	240.5144
14335	55.16033
14336	302.1215
14337	322.02557
14338	311.466
14339	316.27856
14340	304.3083
14341	327.61386
14342	275.55713
14343	327.8121
14344	330.26715
14345	283.82724
14346	315.20276
14347	280.42657
14348	310.74973
14349	266.98938
14350	261.96454
14351	328.80423
14352	312.5906
14353	296.79202
14354	307.08484
14355	282.9804
14356	319.17844
14357	337.83575
14358	293.82333
14359	300.62152
14360	336.1349
14361	334.8239
14362	299.7414
14363	299.91367
14364	310.79507
14365	318.24396
14366	329.83472
14367	265.92593
14368	272.49283
14369	256.19537
14370	323.83258
14371	331.21783
14372	303.1408
14373	307.39682
14374	312.83698
14375	325.04828
14376	308.53262
14377	329.07474
14378	334.89984
14379	333.3361
14380	262.92072
14381	319.49954
14382	303.74423
14383	332.3147
14384	335.5323
14385	313.4197
14386	330.2854
14387	315.5178
14388	310.07343
14389	258.85233
14390	313.32742
14391	294.49088
14392	322.00348
14393	221.3232
14394	315.61746
14395	296.8121
14396	338.30002
14397	264.2085
14398	318.38666
14399	325.6267
14400	260.10635
14401	307.4922
14402	330.51917
14403	318.5871
14404	303.78036
14405	318.80695
14406	325.76874
14407	241.15744
14408	303.7436
14409	309.93994
14410	274.57944
14411	297.99005
14412	318.11652
14413	331.64648
14414	307.6646
14415	308.82086
14416	209.79306
14417	312.48056
14418	332.85458
14419	258.55707
14420	228.45935
14421	263.35574
14422	292.15546
14423	290.69904
14424	321.35297
14425	309.99002
14426	324.5235
14427	304.50958
14428	317.7137
14429	297.08725
14430	322.51636
14431	279.16733
14432	254.6625
14433	330.40863
14434	314.55133
14435	330.77768
14436	260.7539
14437	306.08432
14438	323.63812
14439	299.07047
14440	294.78693
14441	311.80536
14442	329.22382
14443	315.10596
14444	295.98227
14445	286.61658
14446	300.86322
14447	339.70026
14448	315.4435
14449	313.6567
14450	330.29947
14451	340.62576
14452	324.66928
14453	234.44104
14454	308.20587
14455	327.02338
14456	326.40762
14457	292.21646
14458	284.89926
14459	319.91458
14460	266.6761
14461	310.77182
14462	307.79776
14463	305.16473
14464	309.14417
14465	272.32343
14466	304.1005
14467	303.68262
14468	206.92691
14469	295.12576
14470	336.99298
14471	291.0255
14472	268.994
14473	321.9648
14474	298.0047
14475	323.4229
14476	297.14032
14477	315.77792
14478	265.0729
14479	278.88623
14480	164.37616
14481	327.8891
14482	291.5531
14483	325.11893
14484	330.61597
14485	334.08862
14486	318.54785
14487	321.26053
14488	285.2607
14489	287.9724
14490	264.67554
14491	286.64075
14492	215.41724
14493	302.1919
14494	271.36972
14495	264.90402
14496	266.7171
14497	326.53375
14498	293.7785
14499	294.49127
14500	266.07336
14501	227.51506
14502	305.49686
14503	314.87204
14504	343.28174
14505	337.83246
14506	303.27887
14507	205.53394
14508	308.9368
14509	318.00516
14510	306.3409
14511	314.08676
14512	287.05038
14513	281.3957
14514	334.2482
14515	308.00253
14516	254.28745
14517	313.377
14518	304.67612
14519	230.84024
14520	289.78616
14521	333.42047
14522	270.60687
14523	295.73163
14524	290.39307
14525	211.41183
14526	305.1236
14527	310.12714
14528	232.00235
14529	318.3069
14530	298.67026
14531	313.91632
14532	238.67778
14533	328.9113
14534	257.45752
14535	303.36176
14536	337.63504
14537	307.76263
14538	289.9629
14539	285.3548
14540	330.11755
14541	304.32904
14542	321.3241
14543	311.23218
14544	314.93546
14545	253.80339
14546	318.39764
14547	308.45154
14548	266.25845
14549	262.23868
14550	241.42041
14551	317.3056
14552	295.0223
14553	330.29468
14554	255.2199
14555	305.86798
14556	320.94644
14557	297.92514
14558	304.36176
14559	327.12543
14560	306.62115
14561	310.14825
14562	323.23642
14563	313.11414
14564	327.0987
14565	303.32114
14566	296.08643
14567	314.19293
14568	244.72224
14569	285.8476
14570	297.38464
14571	313.73004
14572	290.18488
14573	338.90527
14574	263.87506
14575	315.87567
14576	289.0681
14577	328.43195
14578	299.71246
14579	254.06949
14580	269.03503
14581	297.7726
14582	300.56265
14583	311.5008
14584	280.05792
14585	303.72137
14586	279.04645
14587	281.50653
14588	286.5703
14589	300.75357
14590	326.32898
14591	289.36737
14592	262.61047
14593	288.48538
14594	276.92365
14595	302.885
14596	304.12775
14597	324.3846
14598	314.52823
14599	290.89716
14600	319.46667
14601	273.37723
14602	245.89877
14603	291.4445
14604	316.37573
14605	284.32584
14606	305.9135
14607	310.10507
14608	303.4816
14609	284.00775
14610	319.12137
14611	299.12897
14612	266.03543
14613	304.1836
14614	298.9642
14615	298.83862
14616	268.63788
14617	256.65057
14618	266.3213
14619	243.82852
14620	338.21
14621	308.39166
14622	306.2709
14623	310.58618
14624	227.69382
14625	300.1179
14626	331.7234
14627	275.16473
14628	336.27435
14629	320.1584
14630	313.9271
14631	326.48386
14632	332.81168
14633	307.87015
14634	316.51605
14635	283.02872
14636	322.9932
14637	330.1313
14638	211.62862
14639	336.31607
14640	329.74075
14641	271.6562
14642	288.89575
14643	295.99097
14644	244.0618
14645	318.3493
14646	323.21112
14647	321.2856
14648	291.712
14649	307.4074
14650	318.67853
14651	287.87186
14652	285.05597
14653	318.3858
14654	300.48444
14655	287.96408
14656	291.5854
14657	291.30902
14658	336.37012
14659	302.75674
14660	336.43875
14661	272.4854
14662	294.8952
14663	275.58514
14664	315.68488
14665	303.67603
14666	291.87134
14667	317.66507
14668	268.4857
14669	313.612
14670	275.93143
14671	189.6473
14672	314.64035
14673	321.86752
14674	281.3189
14675	298.83203
14676	284.49103
14677	318.83868
14678	277.46954
14679	289.814
14680	312.96277
14681	304.92627
14682	312.91675
14683	317.33832
14684	319.15314
14685	272.8771
14686	306.66522
14687	322.81305
14688	249.2233
14689	280.9284
14690	284.43555
14691	263.2134
14692	299.39423
14693	303.1011
14694	287.62494
14695	248.53528
14696	307.97763
14697	275.97113
14698	279.51276
14699	315.06186
14700	314.92715
14701	313.8814
14702	322.7482
14703	301.84222
14704	300.67368
14705	330.72333
14706	313.60883
14707	290.13028
14708	311.61768
14709	318.0014
14710	302.0766
14711	313.35812
14712	325.0812
14713	329.15375
14714	325.78345
14715	313.00064
14716	304.45743
14717	316.65225
14718	335.7141
14719	302.0005
14720	334.9275
14721	305.95206
14722	321.96338
14723	328.7185
14724	269.0163
14725	315.6624
14726	320.7831
14727	320.93475
14728	317.76285
14729	337.77396
14730	236.10661
14731	314.80408
14732	332.6227
14733	309.10748
14734	320.72656
14735	305.6061
14736	334.50336
14737	314.4395
14738	293.99814
14739	276.29114
14740	294.8832
14741	310.5472
14742	314.37326
14743	302.7629
14744	314.86188
14745	290.71115
14746	294.6747
14747	243.11032
14748	326.30713
14749	313.35715
14750	201.24399
14751	327.68988
14752	324.9912
14753	257.86725
14754	309.17255
14755	241.93181
14756	308.4589
14757	305.8408
14758	304.89737
14759	290.34125
14760	258.31235
14761	329.17398
14762	298.06662
14763	325.02417
14764	331.46182
14765	276.555
14766	299.53943
14767	305.3835
14768	304.59286
14769	274.01965
14770	330.02692
14771	322.0389
14772	221.7139
14773	270.03146
14774	285.92438
14775	325.49908
14776	299.1557
14777	292.99365
14778	302.75873
14779	255.6125
14780	304.12555
14781	250.12553
14782	316.0565
14783	317.28656
14784	318.2076
14785	330.6188
14786	218.55685
14787	291.19
14788	305.6833
14789	311.2501
14790	288.01953
14791	274.67026
14792	311.9882
14793	337.68442
14794	321.46533
14795	290.13602
14796	301.7545
14797	316.08502
14798	322.09457
14799	322.7727
14800	317.89572
14801	300.82526
14802	316.93594
14803	233.7012
14804	290.8074
14805	312.2407
14806	264.01718
14807	340.3596
14808	291.7173
14809	284.93243
14810	292.61295
14811	287.2979
14812	331.8855
14813	307.43033
14814	296.76715
14815	277.85135
14816	307.56616
14817	260.41672
14818	288.97537
14819	328.77927
14820	291.08142
14821	307.5939
14822	326.5888
14823	265.15424
14824	303.17526
14825	307.9743
14826	324.94702
14827	287.528
14828	252.1583
14829	313.85684
14830	274.6631
14831	292.40265
14832	274.57928
14833	321.35516
14834	291.43295
14835	299.55594
14836	311.57513
14837	281.13593
14838	284.13535
14839	184.0772
14840	328.92578
14841	321.77676
14842	297.48022
14843	304.74677
14844	272.8944
14845	285.84012
14846	322.62878
14847	319.27588
14848	263.22458
14849	315.66656
14850	333.04166
14851	331.17114
14852	325.2192
14853	245.62509
14854	315.33063
14855	317.7919
14856	286.0558
14857	327.82574
14858	328.00146
14859	332.4693
14860	328.03857
14861	307.96643
14862	316.19702
14863	334.97357
14864	309.8161
14865	305.76147
14866	306.2093
14867	293.62653
14868	319.96802
14869	315.3126
14870	326.33844
14871	274.18417
14872	319.9354
14873	301.03494
14874	304.74533
14875	330.50226
14876	287.3404
14877	314.6005
14878	245.13766
14879	319.89655
14880	306.89014
14881	267.8069
14882	307.54645
14883	319.87274
14884	265.75958
14885	292.48907
14886	313.84357
14887	307.35126
14888	319.27863
14889	323.64136
14890	266.40314
14891	310.18628
14892	279.53693
14893	322.7507
14894	284.14038
14895	306.49515
14896	313.53262
14897	326.57904
14898	310.771
14899	279.75058
14900	280.36737
14901	320.28717
14902	303.32904
14903	293.54282
14904	333.41553
14905	300.41602
14906	314.94263
14907	314.60178
14908	308.60287
14909	321.61508
14910	255.84297
14911	311.0882
14912	262.04532
14913	311.09634
14914	286.56146
14915	248.17473
14916	279.8089
14917	274.28165
14918	283.59857
14919	328.90167
14920	246.65047
14921	316.46622
14922	290.45734
14923	173.34476
14924	257.7522
14925	278.90128
14926	280.33588
14927	313.32855
14928	307.9632
14929	320.34045
14930	287.6646
14931	279.2823
14932	285.9738
14933	313.9046
14934	313.0205
14935	252.23935
14936	245.31978
14937	307.8241
14938	258.87204
14939	305.74823
14940	314.6198
14941	266.0718
14942	248.61417
14943	290.3294
14944	286.65628
14945	294.0308
14946	267.3767
14947	291.7267
14948	308.50058
14949	306.92255
14950	275.53632
14951	300.8247
14952	291.225
14953	334.92154
14954	297.69687
14955	183.96315
14956	267.28824
14957	279.83984
14958	309.52295
14959	293.28955
14960	271.8614
14961	317.42093
14962	310.95203
14963	319.50528
14964	301.3326
14965	299.5167
14966	306.02728
14967	274.59674
14968	323.8832
14969	311.06635
14970	272.76093
14971	234.84726
14972	301.59433
14973	260.17035
14974	282.54962
14975	319.33658
14976	301.5959
14977	283.59576
14978	329.1148
14979	311.4403
14980	298.53745
14981	284.36957
14982	336.20932
14983	315.34146
14984	303.72852
14985	241.51741
14986	316.34015
14987	260.32635
14988	322.07422
14989	296.7097
14990	257.846
14991	282.4884
14992	273.4663
14993	330.21097
14994	243.4403
14995	322.025
14996	336.14575
14997	305.48315
14998	286.1953
14999	326.85303
15000	242.67314
15001	283.75092
15002	310.42834
15003	308.64035
15004	301.9703
15005	222.99454
15006	306.45746
15007	313.6902
15008	328.66348
15009	292.6148
15010	270.50406
15011	328.19666
15012	325.96936
15013	322.66138
15014	300.48444
15015	271.45413
15016	291.9859
15017	246.0806
15018	318.86758
15019	290.52103
15020	215.427
15021	285.36478
15022	309.20517
15023	322.64432
15024	323.99442
15025	327.03436
15026	290.41296
15027	297.90863
15028	310.8645
15029	291.4953
15030	316.24484
15031	321.37076
15032	317.652
15033	314.84686
15034	240.9447
15035	311.1397
15036	260.31097
15037	248.60571
15038	295.6496
15039	307.15723
15040	261.12164
15041	311.29013
15042	322.93472
15043	259.16992
15044	303.5354
15045	302.6708
15046	279.9704
15047	298.0733
15048	321.77823
15049	269.74008
15050	285.94235
15051	301.23868
15052	305.02515
15053	315.9598
15054	274.32782
15055	329.85504
15056	321.2478
15057	289.76874
15058	282.59976
15059	322.11005
15060	254.88638
15061	309.5765
15062	276.70218
15063	310.357
15064	299.75177
15065	256.4593
15066	326.17813
15067	325.4178
15068	283.50372
15069	287.8505
15070	284.80334
15071	283.0456
15072	308.30084
15073	297.91583
15074	265.35507
15075	283.06454
15076	285.9759
15077	279.84976
15078	276.58163
15079	290.7716
15080	301.52307
15081	244.4379
15082	293.1549
15083	328.97614
15084	337.73535
15085	314.23013
15086	286.65903
15087	305.67276
15088	308.70013
15089	279.8343
15090	288.60242
15091	295.38623
15092	315.29572
15093	265.01117
15094	268.74515
15095	329.46704
15096	316.68817
15097	236.82617
15098	225.76323
15099	305.88712
15100	316.96503
15101	293.60138
15102	300.5426
15103	268.23163
15104	292.61502
15105	321.01373
15106	307.58627
15107	344.94247
15108	323.11627
15109	321.31006
15110	282.3964
15111	293.6771
15112	325.8963
15113	330.49432
15114	311.5521
15115	280.33472
15116	305.2129
15117	304.90842
15118	314.62256
15119	269.0761
15120	243.72946
15121	311.85516
15122	261.2088
15123	315.82858
15124	312.8294
15125	269.6458
15126	308.8512
15127	294.95068
15128	304.73163
15129	324.73163
15130	291.6642
15131	320.10446
15132	309.3318
15133	334.73325
15134	289.3258
15135	292.01447
15136	312.1053
15137	294.5398
15138	308.0166
15139	274.32513
15140	287.88998
15141	273.52182
15142	297.01773
15143	255.02856
15144	288.90958
15145	314.8396
15146	300.70917
15147	315.83118
15148	248.32129
15149	308.91397
15150	277.83014
15151	262.07788
15152	148.4487
15153	291.88113
15154	256.00235
15155	324.15906
15156	291.69073
15157	300.2393
15158	305.75095
15159	333.80438
15160	271.56952
15161	316.75043
15162	247.14749
15163	319.69257
15164	314.508
15165	286.09637
15166	290.55878
15167	304.66483
15168	305.84814
15169	284.2156
15170	278.18402
15171	319.28528
15172	333.6623
15173	245.05579
15174	292.99518
15175	296.50934
15176	296.9082
15177	257.6501
15178	306.7225
15179	280.14713
15180	319.33075
15181	259.886
15182	261.7074
15183	325.65976
15184	309.9212
15185	300.4068
15186	316.85587
15187	256.95917
15188	337.5157
15189	309.00467
15190	318.66125
15191	308.7816
15192	302.85352
15193	254.69597
15194	199.12282
15195	308.8956
15196	314.8215
15197	321.03558
15198	309.04968
15199	298.5063
15200	297.4663
15201	310.70312
15202	333.56287
15203	320.21616
15204	288.2929
15205	312.36078
15206	231.1899
15207	281.56854
15208	291.0745
15209	253.29861
15210	306.33777
15211	256.68182
15212	285.48148
15213	332.49316
15214	309.33636
15215	316.10007
15216	288.955
15217	319.24408
15218	245.11282
15219	291.6382
15220	304.77863
15221	222.62427
15222	312.2846
15223	295.24057
15224	260.58365
15225	290.5205
15226	246.88802
15227	322.39966
15228	319.05817
15229	264.86722
15230	285.4602
15231	276.50952
15232	238.52205
15233	340.70172
15234	246.72961
15235	251.94516
15236	325.17557
15237	291.41132
15238	285.03308
15239	266.77756
15240	267.6566
15241	320.49896
15242	290.6709
15243	184.76648
15244	307.25543
15245	315.26068
15246	305.25476
15247	267.33868
15248	287.91357
15249	311.87076
15250	289.7115
15251	275.961
15252	226.14822
15253	301.4484
15254	332.41513
15255	298.80258
15256	308.20502
15257	313.7674
15258	293.48053
15259	258.40268
15260	303.63818
15261	325.2016
15262	272.9318
15263	295.38528
15264	277.903
15265	230.14609
15266	324.92682
15267	292.36774
15268	293.4131
15269	296.54083
15270	302.92316
15271	281.08588
15272	288.50494
15273	307.9104
15274	263.25705
15275	263.70074
15276	318.79462
15277	312.54346
15278	312.8045
15279	315.23657
15280	327.03867
15281	259.9301
15282	274.77094
15283	270.3145
15284	328.704
15285	306.78323
15286	313.58685
15287	301.3445
15288	296.8957
15289	244.74756
15290	335.51782
15291	311.74683
15292	328.1546
15293	314.24692
15294	260.424
15295	243.77534
15296	289.11432
15297	323.70236
15298	274.753
15299	219.9888
15300	317.34198
15301	282.2314
15302	263.90067
15303	263.43097
15304	310.43024
15305	193.23311
15306	323.70615
15307	232.88513
15308	337.8288
15309	315.04132
15310	309.11227
15311	301.40643
15312	331.6688
15313	293.85654
15314	271.95657
15315	337.65042
15316	298.0131
15317	288.27
15318	271.0974
15319	305.29706
15320	327.26645
15321	305.89697
15322	129.5187
15323	247.51152
15324	246.80481
15325	260.46408
15326	322.60815
15327	328.93182
15328	307.71005
15329	274.11526
15330	333.0292
15331	241.60384
15332	306.19873
15333	298.50482
15334	309.19666
15335	330.0041
15336	313.90146
15337	319.74384
15338	251.92502
15339	331.27713
15340	302.0502
15341	319.56015
15342	316.09943
15343	338.1033
15344	291.1839
15345	226.6446
15346	324.72232
15347	303.65384
15348	276.38632
15349	333.78918
15350	250.1123
15351	298.46442
15352	288.98038
15353	287.22797
15354	308.6
15355	224.75603
15356	313.65628
15357	321.27692
15358	312.71356
15359	308.99905
15360	309.6105
15361	330.70337
15362	304.00397
15363	285.76178
15364	183.05717
15365	311.62433
15366	258.46893
15367	298.65582
15368	283.1053
15369	291.82162
15370	312.33588
15371	338.35565
15372	244.20422
15373	294.67496
15374	288.82697
15375	310.12955
15376	318.51752
15377	291.32547
15378	302.29184
15379	242.8166
15380	307.90485
15381	196.26035
15382	295.57123
15383	261.74536
15384	258.4471
15385	323.49567
15386	329.6552
15387	294.78745
15388	314.46494
15389	247.28275
15390	310.1695
15391	336.32056
15392	274.51465
15393	321.48212
15394	316.87842
15395	328.81137
15396	301.95145
15397	252.12447
15398	305.92383
15399	306.1306
15400	276.69708
15401	227.86276
15402	258.6883
15403	301.00323
15404	318.44083
15405	273.94522
15406	295.0832
15407	312.87045
15408	288.42932
15409	306.23267
15410	260.6513
15411	245.1405
15412	273.0656
15413	269.44412
15414	330.9898
15415	285.74005
15416	290.17352
15417	262.56216
15418	311.19666
15419	326.32574
15420	306.21735
15421	296.60327
15422	238.9677
15423	302.18652
15424	273.97842
15425	321.19415
15426	303.9488
15427	275.19385
15428	313.12787
15429	263.76147
15430	293.1751
15431	266.16095
15432	270.50418
15433	294.67206
15434	329.54022
15435	316.767
15436	237.37515
15437	302.4905
15438	319.9383
15439	343.23965
15440	250.74527
15441	313.8692
15442	314.35693
15443	279.01196
15444	303.29257
15445	287.46698
15446	290.74005
15447	282.84375
15448	301.85834
15449	316.0231
15450	272.6452
15451	307.64862
15452	295.2018
15453	284.8327
15454	278.46512
15455	110.94346
15456	315.93793
15457	327.6902
15458	236.87198
15459	304.4455
15460	248.03763
15461	300.51788
15462	325.72253
15463	290.49936
15464	257.67157
15465	326.37277
15466	334.32706
15467	317.69427
15468	292.99838
15469	289.10458
15470	305.78925
15471	344.92078
15472	320.09247
15473	271.49603
15474	307.60754
15475	323.8017
15476	293.2741
15477	344.9884
15478	323.85248
15479	238.7607
15480	248.27097
15481	311.78925
15482	301.3156
15483	213.00955
15484	284.63565
15485	305.86288
15486	337.08658
15487	307.02863
15488	241.26172
15489	295.49042
15490	316.53687
15491	328.35684
15492	308.5895
15493	287.27292
15494	244.22163
15495	301.02908
15496	285.1035
15497	312.38446
15498	303.75027
15499	242.31865
15500	320.7727
15501	298.462
15502	297.28198
15503	307.01346
15504	281.9596
15505	311.15057
15506	323.4358
15507	313.4252
15508	261.77454
15509	291.92075
15510	310.45123
15511	301.04883
15512	280.56024
15513	278.90262
15514	285.7717
15515	293.24023
15516	292.6088
15517	277.35052
15518	287.80487
15519	254.77217
15520	311.6578
15521	325.45526
15522	321.9724
15523	301.76596
15524	305.03323
15525	299.99533
15526	304.99692
15527	239.8337
15528	301.236
15529	318.3836
15530	282.1265
15531	300.65048
15532	309.19025
15533	316.73877
15534	290.5949
15535	341.7675
15536	324.9632
15537	286.02838
15538	298.3789
15539	259.90237
15540	315.0152
15541	175.98878
15542	298.031
15543	287.94058
15544	245.61299
15545	293.15347
15546	315.01282
15547	311.87183
15548	307.65057
15549	284.03342
15550	319.06403
15551	286.17017
15552	326.7159
15553	231.3061
15554	237.80843
15555	308.78815
15556	312.98016
15557	326.40295
15558	320.01138
15559	307.73355
15560	144.18738
15561	229.02847
15562	316.84488
15563	325.06155
15564	281.1397
15565	283.41934
15566	278.3222
15567	311.88068
15568	329.18066
15569	249.9172
15570	291.43124
15571	292.128
15572	284.22626
15573	247.51346
15574	263.99005
15575	312.3075
15576	300.60004
15577	279.13177
15578	280.2273
15579	308.799
15580	257.37982
15581	308.84543
15582	270.40234
15583	307.73373
15584	301.6145
15585	319.10205
