	log_likelihood
14351	326.14984
14352	309.07294
14353	292.31537
14354	308.29904
14355	286.59467
14356	313.7137
14357	335.24335
14358	294.4278
14359	301.8559
14360	334.0167
14361	333.2078
14362	298.8208
14363	299.10724
14364	307.899
14365	313.6677
14366	328.955
14367	261.21216
14368	267.7794
14369	261.8853
14370	324.2735
14371	331.24774
14372	300.89444
14373	310.05035
14374	311.5734
14375	322.65237
14376	308.617
14377	327.26398
14378	332.03085
14379	331.6712
14380	257.41754
14381	322.13232
14382	306.711
14383	333.31433
14384	330.47418
14385	309.86362
14386	332.7991
14387	314.89133
14388	311.67984
14389	261.19394
14390	302.7045
14391	291.87845
14392	323.0793
14393	213.96985
14394	312.8461
14395	299.32812
14396	331.51825
14397	261.6784
14398	310.89215
14399	322.70004
14400	262.0635
14401	300.7831
14402	324.70175
14403	316.97055
14404	302.35287
14405	318.77698
14406	323.84903
14407	234.21805
14408	301.2492
14409	307.4375
14410	270.64532
14411	295.58557
14412	316.48203
14413	327.336
14414	308.9314
14415	306.6679
14416	215.0138
14417	306.61243
14418	331.1267
14419	254.71811
14420	235.93059
14421	261.65622
14422	292.55133
14423	291.4577
14424	313.74203
14425	306.65848
14426	322.68637
14427	303.53137
14428	317.25998
14429	307.78094
14430	323.68018
14431	274.69223
14432	252.74258
14433	327.41104
14434	313.25134
14435	329.4667
14436	257.08716
14437	305.84262
14438	327.90616
14439	298.3426
14440	294.341
14441	308.9815
14442	328.83377
14443	312.60516
14444	287.81265
14445	284.65472
14446	291.74466
14447	336.65518
14448	315.165
14449	308.98428
14450	329.8599
14451	332.56403
14452	319.47357
14453	233.50742
14454	308.1354
14455	323.31195
14456	327.35764
14457	291.94266
14458	272.72437
14459	314.60458
14460	265.2517
14461	309.15295
14462	304.93967
14463	296.6059
14464	301.9438
14465	268.8075
14466	301.42343
14467	302.24164
14468	213.25728
14469	288.53473
14470	334.41437
14471	291.05682
14472	263.66684
14473	322.31906
14474	295.14462
14475	322.31665
14476	297.45795
14477	309.95364
14478	260.41476
14479	279.1557
14480	171.15799
14481	321.86877
14482	285.3084
14483	324.16196
14484	324.90625
14485	329.0865
14486	314.16977
14487	317.35992
14488	289.70575
14489	279.4361
14490	258.54828
14491	283.49884
14492	226.69131
14493	298.21243
14494	263.2617
14495	261.12906
14496	262.96677
14497	320.77203
14498	298.77792
14499	291.56592
14500	265.0267
14501	232.49947
14502	304.6772
14503	318.3767
14504	340.5843
14505	328.61542
14506	304.50555
14507	206.44331
14508	305.65634
14509	314.78604
14510	302.6193
14511	314.92944
14512	290.21918
14513	271.29623
14514	333.20892
14515	304.47723
14516	247.82207
14517	313.4094
14518	301.0296
14519	230.45625
14520	295.2902
14521	326.165
14522	265.98257
14523	293.23825
14524	290.03912
14525	207.53691
14526	310.40045
14527	311.8467
14528	224.89742
14529	317.27643
14530	295.80313
14531	310.65448
14532	231.17361
14533	324.8541
14534	252.79507
14535	301.0188
14536	332.0384
14537	298.07086
14538	287.34155
14539	277.58347
14540	327.16718
14541	302.39883
14542	317.0844
14543	304.46954
14544	315.36893
14545	251.91757
14546	317.56
14547	311.44843
14548	262.36237
14549	257.3005
14550	238.521
14551	317.98712
14552	296.4317
14553	328.73294
14554	252.0496
14555	294.74835
14556	312.3178
14557	295.75357
14558	296.00403
14559	327.4002
14560	309.33282
14561	306.91748
14562	319.8532
14563	303.74017
14564	325.09543
14565	313.83728
14566	295.0417
14567	317.02405
14568	237.86496
14569	292.2202
14570	297.71332
14571	308.34732
14572	290.46036
14573	339.48526
14574	257.18002
14575	313.5734
14576	285.25214
14577	324.3822
14578	303.30673
14579	257.34897
14580	264.79648
14581	292.96967
14582	291.92368
14583	308.06647
14584	276.30133
14585	306.19873
14586	277.01633
14587	273.9355
14588	297.28766
14589	298.76093
14590	328.72504
14591	288.57983
14592	257.54523
14593	283.02625
14594	271.54987
14595	298.36353
14596	295.1026
14597	324.7408
14598	316.2591
14599	286.06314
14600	322.93335
14601	275.27133
14602	241.57715
14603	294.11282
14604	320.3471
14605	283.28925
14606	302.76093
14607	300.66782
14608	298.53717
14609	281.30756
14610	319.66367
14611	292.07428
14612	265.86987
14613	305.78107
14614	295.83276
14615	293.49493
14616	263.77066
14617	254.10971
14618	259.53522
14619	244.15889
14620	336.95013
14621	307.29126
14622	304.59094
14623	310.96823
14624	225.70312
14625	306.3893
14626	326.95795
14627	275.21188
14628	333.6275
14629	314.86487
14630	304.89093
14631	328.086
14632	325.19586
14633	301.1511
14634	311.28668
14635	281.4149
14636	317.4817
14637	326.77924
14638	208.69101
14639	332.94592
14640	324.50375
14641	265.09805
14642	281.0938
14643	298.09937
14644	238.69931
14645	313.80582
14646	322.41464
14647	320.32782
14648	297.5573
14649	304.7682
14650	323.69806
14651	279.147
14652	273.84613
14653	307.95782
14654	294.4265
14655	294.96378
14656	286.81973
14657	288.55508
14658	335.1136
14659	303.78506
14660	329.99176
14661	272.3005
14662	287.2276
14663	277.4997
14664	311.25522
14665	303.92883
14666	287.1057
14667	317.99432
14668	260.87793
14669	308.17496
14670	277.02298
14671	193.78482
14672	314.16885
14673	320.88776
14674	278.05518
14675	302.18344
14676	275.53375
14677	316.61212
14678	274.6552
14679	287.50418
14680	312.1247
14681	298.3358
14682	309.87494
14683	317.7945
14684	316.2583
14685	264.1634
14686	309.38214
14687	317.3605
14688	243.54166
14689	279.8311
14690	282.29584
14691	260.24335
14692	297.1546
14693	290.23248
14694	292.5311
14695	242.86853
14696	308.07877
14697	269.0302
14698	281.2925
14699	311.39438
14700	314.03775
14701	310.75488
14702	324.58282
14703	296.69623
14704	302.66644
14705	329.61185
14706	307.125
14707	284.02744
14708	311.5096
14709	315.96777
14710	304.59753
14711	314.9914
14712	322.56396
14713	328.93024
14714	321.60184
14715	312.10773
14716	297.6962
14717	318.98868
14718	333.48975
14719	293.7241
14720	329.59097
14721	301.79178
14722	320.26117
14723	330.80908
14724	262.5147
14725	314.49582
14726	318.38055
14727	320.08716
14728	316.62143
14729	331.639
14730	235.5352
14731	309.94458
14732	331.33737
14733	311.77747
14734	320.98184
14735	308.4837
14736	331.0019
14737	312.85513
14738	293.15204
14739	279.1258
14740	300.142
14741	303.35327
14742	322.393
14743	300.26407
14744	313.72354
14745	291.0122
14746	298.86362
14747	238.45142
14748	326.22845
14749	311.00958
14750	202.07416
14751	324.72308
14752	328.8775
14753	252.96475
14754	307.23737
14755	254.0127
14756	306.56488
14757	302.34186
14758	306.18756
14759	290.89032
14760	252.60483
14761	325.19598
14762	298.74377
14763	326.67374
14764	331.14767
14765	276.12125
14766	296.84122
14767	304.1369
14768	302.44977
14769	268.94284
14770	329.81177
14771	318.575
14772	231.4272
14773	271.34937
14774	286.81885
14775	320.20068
14776	298.0855
14777	291.56476
14778	302.5052
14779	245.7218
14780	300.98145
14781	245.04614
14782	314.51245
14783	320.5799
14784	314.64426
14785	324.65552
14786	214.15323
14787	288.19617
14788	298.6252
14789	311.02667
14790	287.31378
14791	274.53662
14792	310.33182
14793	332.00864
14794	317.33386
14795	304.38025
14796	302.74545
14797	314.34088
14798	323.92856
14799	317.9449
14800	316.44522
14801	306.1819
14802	311.9584
14803	231.24557
14804	292.2449
14805	303.64618
14806	259.45447
14807	334.0123
14808	287.0368
14809	276.47314
14810	287.16232
14811	281.60114
14812	331.66855
14813	303.7525
14814	295.4607
14815	273.59708
14816	300.58017
14817	258.4687
14818	298.70572
14819	324.92447
14820	286.73907
14821	312.0595
14822	322.62207
14823	258.69293
14824	297.251
14825	303.83603
14826	319.7033
14827	284.7752
14828	248.80107
14829	303.9706
14830	267.79163
14831	285.0311
14832	272.14093
14833	324.404
14834	283.8011
14835	297.6024
14836	306.21722
14837	288.05014
14838	281.7271
14839	192.89159
14840	325.88528
14841	321.13544
14842	300.56592
14843	305.8011
14844	267.83948
14845	286.97955
14846	315.25284
14847	317.0722
14848	263.46158
14849	317.09256
14850	330.63763
14851	336.691
14852	316.57626
14853	243.98547
14854	319.23495
14855	314.59344
14856	285.22568
14857	328.3144
14858	319.39117
14859	329.0468
14860	323.43784
14861	306.14615
14862	312.2155
14863	334.44653
14864	313.87695
14865	300.57776
14866	307.25604
14867	293.60428
14868	316.25336
14869	314.23187
14870	329.5808
14871	269.87006
14872	316.3899
14873	294.72928
14874	300.1766
14875	326.05078
14876	280.92865
14877	314.39252
14878	239.27946
14879	316.1639
14880	301.22736
14881	262.86005
14882	306.17166
14883	315.74536
14884	261.2038
14885	294.23746
14886	308.17572
14887	305.1498
14888	307.6828
14889	317.32153
14890	261.58115
14891	301.15552
14892	279.22723
14893	322.71902
14894	288.69336
14895	305.4332
14896	312.4569
14897	316.5334
14898	304.636
14899	279.60236
14900	280.86597
14901	320.3532
14902	302.75735
14903	291.49042
14904	332.02905
14905	293.01562
14906	316.8875
14907	308.9811
14908	301.77972
14909	319.90952
14910	251.71533
14911	308.2536
14912	258.83112
14913	306.4167
14914	288.8596
14915	245.43774
14916	278.2577
14917	276.22394
14918	281.25836
14919	322.2809
14920	239.30408
14921	318.9267
14922	294.74738
14923	181.07077
14924	251.90718
14925	277.6941
14926	274.7079
14927	313.61533
14928	306.41592
14929	319.77686
14930	282.25583
14931	279.63712
14932	279.47812
14933	311.6833
14934	319.85303
14935	250.21878
14936	242.79922
14937	304.9401
14938	259.77594
14939	302.37402
14940	313.3087
14941	260.83588
14942	247.34297
14943	285.37335
14944	289.3767
14945	289.6665
14946	271.53308
14947	295.60336
14948	302.25073
14949	304.5241
14950	272.28583
14951	298.06656
14952	289.29156
14953	333.45074
14954	300.3169
14955	204.92087
14956	262.14313
14957	273.11703
14958	309.05026
14959	292.85223
14960	267.6478
14961	318.05536
14962	311.15488
14963	316.52692
14964	296.75888
14965	299.02524
14966	309.14313
14967	273.8077
14968	324.70926
14969	305.20575
14970	281.81104
14971	230.56453
14972	294.81146
14973	253.84427
14974	282.0423
14975	318.1929
14976	298.07608
14977	279.89175
14978	326.96472
14979	312.88483
14980	295.59128
14981	281.37567
14982	325.53372
14983	315.03018
14984	300.9342
14985	233.3564
14986	309.59863
14987	264.1872
14988	316.43845
14989	285.91815
14990	257.28406
14991	281.09198
14992	271.7122
14993	322.35492
14994	233.8239
14995	320.2997
14996	333.86514
14997	298.63922
14998	287.60272
14999	318.7992
15000	239.96907
15001	284.06808
15002	315.06723
15003	308.29147
15004	299.0285
15005	214.93303
15006	298.02225
15007	311.7564
15008	324.94922
15009	285.21255
15010	267.92188
15011	328.37247
15012	317.1077
15013	320.47232
15014	296.069
15015	270.49515
15016	291.06586
15017	242.16821
15018	315.91547
15019	293.6417
15020	220.7865
15021	286.2604
15022	306.11688
15023	321.10318
15024	324.8606
15025	321.65485
15026	290.3435
15027	293.84775
15028	311.4918
15029	287.06012
15030	317.18356
15031	319.80853
15032	313.21588
15033	307.18686
15034	238.08475
15035	310.26602
15036	261.57346
15037	240.24997
15038	296.24982
15039	307.10425
15040	254.40791
15041	310.04245
15042	315.7631
15043	252.52426
15044	291.9334
15045	303.27548
15046	279.43735
15047	298.16315
15048	321.64584
15049	269.16583
15050	280.4348
15051	301.3518
15052	298.43018
15053	317.95578
15054	273.16156
15055	319.69888
15056	321.0752
15057	292.14188
15058	289.64056
15059	320.5164
15060	250.13379
15061	305.64236
15062	272.63184
15063	309.93442
15064	291.2976
15065	255.89908
15066	318.7318
15067	317.2679
15068	286.02206
15069	281.5229
15070	286.3886
15071	284.15894
15072	307.09393
15073	308.09802
15074	268.31195
15075	288.71924
15076	279.9444
15077	274.4748
15078	270.98825
15079	284.44785
15080	299.3355
15081	236.1479
15082	287.71185
15083	331.55124
15084	329.80112
15085	310.6871
15086	282.17142
15087	309.034
15088	304.18524
15089	277.30157
15090	294.15366
15091	293.67447
15092	321.47968
15093	263.90375
15094	272.00787
15095	326.92844
15096	312.25824
15097	235.61646
15098	218.71143
15099	303.3091
15100	311.58398
15101	295.9795
15102	296.22574
15103	264.39435
15104	285.77695
15105	318.88174
15106	306.70428
15107	335.1345
15108	314.66214
15109	320.3814
15110	281.47842
15111	284.13727
15112	324.81772
15113	324.70053
15114	310.8751
15115	277.80655
15116	306.7641
15117	302.85468
15118	316.1568
15119	268.82892
15120	234.50264
15121	306.33527
15122	256.94345
15123	309.044
15124	307.34674
15125	271.48032
15126	308.32672
15127	297.21368
15128	300.7469
15129	324.2845
15130	285.66498
15131	316.81036
15132	309.4414
15133	329.1929
15134	288.77036
15135	289.43112
15136	312.59967
15137	296.99335
15138	301.23105
15139	282.16147
15140	288.91254
15141	276.3191
15142	295.44962
15143	245.84277
15144	290.8787
15145	316.3135
15146	302.93497
15147	312.4613
15148	243.22934
15149	308.56052
15150	271.563
15151	257.45947
15152	158.00592
15153	289.37265
15154	250.38962
15155	321.80215
15156	289.6386
15157	294.98013
15158	307.42688
15159	329.83435
15160	267.6491
15161	312.30948
15162	240.87012
15163	309.90155
15164	308.46152
15165	292.52655
15166	299.04086
15167	300.04306
15168	302.9898
15169	284.59467
15170	273.40564
15171	321.95117
15172	329.62518
15173	241.46371
15174	285.90057
15175	295.94226
15176	290.31232
15177	249.94504
15178	304.9725
15179	283.5749
15180	316.4142
15181	258.39886
15182	261.9765
15183	324.84302
15184	300.52994
15185	301.14142
15186	316.00284
15187	254.4421
15188	330.88947
15189	305.43137
15190	318.17563
15191	306.87167
15192	302.37463
15193	251.35982
15194	203.55513
15195	305.33356
15196	314.95038
15197	319.16547
15198	296.54144
15199	299.51587
15200	300.0491
15201	301.5776
15202	334.11276
15203	324.2588
15204	286.8361
15205	315.40988
15206	230.63432
15207	282.61734
15208	288.61508
15209	256.7538
15210	304.96957
15211	246.962
15212	290.93716
15213	327.7176
15214	301.31802
15215	315.26505
15216	282.43008
15217	313.5986
15218	240.43839
15219	289.41388
15220	307.97308
15221	218.23747
15222	310.4105
15223	286.1116
15224	255.60153
15225	288.2444
15226	243.05742
15227	319.29654
15228	311.85394
15229	263.8056
15230	278.79202
15231	278.5341
15232	231.2708
15233	340.65903
15234	243.39204
15235	245.21248
15236	323.61832
15237	284.28018
15238	278.63504
15239	258.71725
15240	266.49765
15241	317.38266
15242	286.2797
15243	189.4562
15244	304.17938
15245	304.21747
15246	300.91632
15247	270.04068
15248	288.1974
15249	310.79987
15250	284.06244
15251	276.83456
15252	223.04044
15253	297.15207
15254	332.79782
15255	295.3791
15256	299.18408
15257	304.4589
15258	290.64093
15259	250.56485
15260	296.76776
15261	319.6565
15262	272.98633
15263	298.05447
15264	273.0423
15265	228.12662
15266	319.89838
15267	295.25342
15268	295.87195
15269	289.82242
15270	297.79047
15271	282.12057
15272	286.34238
15273	309.50348
15274	260.29715
15275	258.89178
15276	309.52405
15277	309.2582
15278	313.51154
15279	315.1021
15280	326.9046
15281	258.01343
15282	277.05038
15283	263.73624
15284	323.28604
15285	296.9389
15286	316.91318
15287	296.99594
15288	297.3262
15289	238.66573
15290	327.82648
15291	306.7249
15292	325.61298
15293	311.32648
15294	254.7856
15295	240.93999
15296	287.8664
15297	319.1854
15298	276.43463
15299	232.8772
15300	308.4962
15301	275.57162
15302	256.34747
15303	254.71896
15304	306.21005
15305	193.86838
15306	323.30365
15307	225.97652
15308	327.6962
15309	317.12387
15310	313.35852
15311	297.48196
15312	328.86545
15313	297.6542
15314	272.24677
15315	333.0951
15316	292.0479
15317	281.10223
15318	264.1015
15319	302.17526
15320	321.15936
15321	301.2183
15322	144.6707
15323	241.34265
15324	243.832
15325	251.965
15326	317.0258
15327	326.47302
15328	304.49414
15329	269.74673
15330	329.7783
15331	235.34981
15332	306.33688
15333	290.34644
15334	308.03558
15335	316.38916
15336	310.30673
15337	323.77045
15338	246.45956
15339	329.69608
15340	304.67
15341	308.49057
15342	318.3233
15343	327.23657
15344	286.72714
15345	222.53098
15346	321.35895
15347	306.7491
15348	275.7191
15349	329.91718
15350	243.0931
15351	295.2554
15352	284.71286
15353	282.12506
15354	310.1941
15355	216.67444
15356	314.0644
15357	319.5774
15358	303.7873
15359	302.29037
15360	308.78665
15361	324.28384
15362	299.56476
15363	287.0319
15364	175.13937
15365	306.7298
15366	252.43086
15367	296.91293
15368	281.1742
15369	289.8059
15370	307.9694
15371	338.0121
15372	239.25034
15373	289.28647
15374	286.14566
15375	312.01987
15376	312.21063
15377	291.89603
15378	298.5993
15379	237.7727
15380	307.48013
15381	197.34355
15382	293.07355
15383	259.33185
15384	257.41022
15385	327.7442
15386	325.8648
15387	296.28842
15388	308.30255
15389	240.28357
15390	310.6492
15391	337.3672
15392	279.8043
15393	322.19507
15394	317.98178
15395	324.69635
15396	295.66483
15397	245.96175
15398	308.46576
15399	300.72845
15400	272.87192
15401	222.98984
15402	258.14755
15403	295.86884
15404	318.55035
15405	265.84735
15406	293.53082
15407	303.99808
15408	287.31308
15409	311.31314
15410	261.31677
15411	242.05656
15412	265.03888
15413	272.7473
15414	326.3786
15415	278.87714
15416	287.63705
15417	266.40704
15418	311.99384
15419	321.5092
15420	312.21274
15421	296.9567
15422	232.80197
15423	299.48987
15424	267.92572
15425	312.90414
15426	293.99432
15427	276.03555
15428	308.5598
15429	261.61807
15430	287.78497
15431	256.9214
15432	266.2234
15433	296.1195
15434	331.109
15435	315.61703
15436	232.0762
15437	296.4875
15438	314.86423
15439	335.25418
15440	247.89424
15441	314.18448
15442	310.82678
15443	276.26654
15444	297.49472
15445	285.57227
15446	287.63763
15447	276.1506
15448	302.07013
15449	310.1208
15450	266.97833
15451	311.47375
15452	293.59808
15453	283.55722
15454	279.76154
15455	122.537796
15456	317.1933
15457	318.70148
15458	234.6836
15459	301.35944
15460	243.06631
15461	293.4155
15462	321.9001
15463	291.96234
15464	257.85107
15465	326.8045
15466	333.98993
15467	314.61032
15468	287.54315
15469	280.59818
15470	305.32974
15471	341.30536
15472	316.72568
15473	265.84418
15474	302.61768
15475	323.21225
15476	293.0141
15477	339.82275
15478	319.09943
15479	236.10916
15480	242.85225
15481	302.51126
15482	295.60287
15483	211.18924
15484	278.28705
15485	302.4804
15486	335.50293
15487	299.3083
15488	241.38403
15489	292.66937
15490	311.98526
15491	326.75644
15492	302.4231
15493	283.3665
15494	239.45752
15495	294.4283
15496	276.2303
15497	307.62286
15498	302.11044
15499	244.88525
15500	319.76102
15501	300.09833
15502	292.17645
15503	307.83734
15504	274.13638
15505	303.06305
15506	319.14624
15507	312.24054
15508	254.55742
15509	292.33768
15510	307.88177
15511	303.6059
15512	285.14084
15513	270.21085
15514	289.15637
15515	293.8076
15516	294.80103
15517	276.10315
15518	288.06152
15519	251.04166
15520	316.12775
15521	318.32755
15522	318.37912
15523	302.4156
15524	296.49286
15525	298.4335
15526	303.9561
15527	234.86739
15528	294.06842
15529	318.1613
15530	277.29126
15531	300.0592
15532	308.43
15533	316.03314
15534	297.52863
15535	342.27075
15536	320.48276
15537	291.77704
15538	293.3709
15539	255.77995
15540	307.49146
15541	166.29141
15542	294.48053
15543	288.24152
15544	252.5024
15545	291.02618
15546	314.7312
15547	313.1561
15548	303.71085
15549	286.68118
15550	317.54132
15551	278.47202
15552	321.83795
15553	224.65723
15554	233.89978
15555	312.6225
15556	305.70496
15557	316.1381
15558	315.72064
15559	297.7741
15560	205.54477
15561	221.8854
15562	311.74368
15563	321.15253
15564	277.04556
15565	278.57635
15566	275.5721
15567	313.8069
15568	326.81427
15569	247.62863
15570	284.11624
15571	300.59113
15572	291.9873
15573	252.26558
15574	255.88838
15575	313.62686
15576	302.59454
15577	277.2447
15578	280.97235
15579	309.7178
15580	263.82217
15581	305.88794
15582	262.7394
15583	305.30157
15584	300.08527
15585	315.76102
15586	243.94272
15587	289.78238
15588	326.43173
15589	314.044
15590	328.8098
15591	286.67886
15592	291.4599
15593	291.5163
15594	291.06088
15595	308.41425
15596	287.904
15597	270.8303
15598	225.16919
15599	297.18814
15600	288.0723
15601	315.9936
15602	288.10248
15603	260.4084
15604	226.42342
15605	335.52896
15606	274.4751
15607	236.61563
15608	249.90878
15609	306.1153
15610	286.39224
15611	235.61496
15612	297.22705
15613	287.16382
15614	313.78253
15615	307.86288
15616	286.9043
15617	336.65747
15618	284.03363
15619	325.8216
15620	254.52603
15621	309.82968
15622	290.97385
15623	325.94745
15624	250.2103
15625	301.58026
15626	293.51385
15627	301.393
15628	247.20386
15629	265.5631
15630	299.10754
15631	158.8717
15632	252.19522
15633	268.41568
15634	241.82385
15635	302.47232
15636	312.39618
15637	305.05298
15638	296.5192
15639	266.19077
15640	314.02798
15641	232.81067
15642	295.69473
15643	317.6302
15644	300.7606
15645	222.80624
15646	281.1561
15647	317.19476
15648	290.05167
15649	276.40033
15650	303.83493
15651	226.34573
15652	248.55913
15653	314.89633
15654	239.41397
15655	304.9121
15656	233.8699
15657	320.64154
15658	308.90366
15659	322.34512
15660	300.88513
15661	258.4194
15662	265.64935
15663	243.20825
15664	253.51443
15665	305.03442
15666	293.22244
15667	286.05655
15668	287.74127
15669	309.3426
15670	293.78317
15671	307.14102
15672	287.01773
15673	313.20688
15674	294.5887
15675	292.5389
15676	284.61713
15677	296.6612
15678	284.9372
15679	300.77704
15680	206.07443
15681	304.88824
15682	229.85635
15683	311.14868
15684	300.2325
15685	289.5453
15686	318.15875
15687	276.1547
15688	334.08725
15689	242.26839
15690	304.54416
15691	310.28146
15692	293.32562
15693	281.35828
15694	298.00116
15695	292.76013
15696	293.09784
15697	304.63757
15698	295.31747
15699	308.18878
15700	317.1908
15701	314.55145
15702	318.8205
15703	232.39822
15704	316.47382
15705	315.87256
15706	303.78482
15707	296.2138
15708	256.1955
15709	321.29437
15710	294.25592
15711	333.96478
15712	226.55415
15713	250.94466
15714	315.91217
15715	305.9693
15716	309.95676
15717	289.79254
15718	282.36578
15719	318.6424
15720	314.6286
15721	277.68155
15722	239.53433
15723	278.00897
15724	338.23358
15725	290.42194
15726	324.03296
15727	235.76802
15728	291.37347
15729	294.01346
15730	247.2803
15731	243.3722
15732	285.73962
15733	302.89166
15734	289.42447
15735	289.48175
15736	272.6445
15737	288.57773
15738	280.72632
15739	282.41644
15740	293.888
15741	301.36005
15742	311.2628
15743	285.96274
15744	286.6181
15745	315.52008
15746	291.43097
15747	280.90576
15748	290.138
15749	280.31598
15750	257.39215
15751	282.35727
15752	218.40842
15753	303.92337
15754	304.9582
15755	297.385
15756	320.9289
15757	281.99234
15758	300.9389
15759	263.89648
15760	305.08066
15761	302.5416
15762	316.62192
15763	310.60895
15764	310.33334
15765	257.72986
15766	272.50455
15767	311.39664
15768	307.8243
15769	320.22992
15770	257.3043
15771	281.16492
15772	317.5184
15773	281.82437
15774	295.3671
15775	311.90918
15776	311.22687
15777	317.31918
15778	309.3589
15779	245.5557
15780	291.89868
15781	276.94806
15782	293.14307
15783	233.3665
15784	277.98962
15785	299.35416
15786	317.31973
15787	222.62561
15788	330.93884
15789	287.7948
15790	327.00772
15791	305.15656
15792	304.0246
15793	306.93292
15794	315.48972
15795	285.8152
15796	296.28256
15797	302.25803
15798	241.88907
15799	294.85925
15800	286.11026
15801	311.66913
15802	304.39313
15803	297.04492
15804	305.1601
15805	283.68185
15806	189.70125
15807	302.63348
15808	306.2873
15809	281.6751
15810	265.43427
15811	316.66412
15812	301.62042
15813	276.50067
15814	298.55524
15815	251.6853
15816	291.94116
15817	276.47055
15818	309.2357
15819	257.08356
15820	304.62216
15821	313.37262
15822	318.39374
15823	321.01276
15824	283.95367
15825	310.60434
15826	328.70663
15827	295.98822
15828	300.3851
15829	295.04315
15830	288.3694
15831	279.06366
15832	316.23138
15833	293.95447
15834	320.12198
15835	323.1154
15836	305.86407
15837	233.8812
15838	302.99078
15839	319.25635
15840	315.75302
15841	315.8457
15842	321.28278
15843	297.43707
15844	289.6032
15845	314.4351
15846	304.76392
15847	319.2391
15848	254.55551
15849	309.7494
15850	248.14864
15851	327.96442
15852	295.3108
15853	299.42212
15854	251.28516
15855	288.11823
15856	323.52002
15857	190.9896
15858	314.2287
15859	282.3779
15860	289.76846
15861	279.9121
15862	316.0545
15863	269.2076
15864	312.47128
15865	272.2828
15866	299.68314
15867	314.28894
15868	302.61334
15869	277.1879
15870	249.11377
15871	276.36533
15872	246.11687
15873	322.18237
15874	292.31284
15875	291.8899
15876	314.47943
15877	295.95917
15878	269.1171
15879	306.03775
15880	321.21304
15881	307.6785
15882	316.57635
15883	283.59253
15884	283.7085
15885	314.79272
15886	259.41333
15887	334.69638
15888	242.27982
15889	314.9266
15890	275.45508
15891	269.5924
15892	266.83234
15893	292.85883
15894	282.01154
15895	252.24097
15896	229.98642
15897	302.78653
15898	283.85883
15899	258.83923
15900	258.41974
15901	287.02515
15902	247.22461
15903	236.08125
15904	316.63528
15905	284.0654
15906	295.8652
15907	308.64648
15908	294.79962
15909	313.71527
15910	283.32837
15911	294.16107
15912	315.78687
15913	311.7027
15914	313.6
15915	313.19257
15916	235.986
15917	232.18266
15918	292.12134
15919	251.88301
15920	281.31763
15921	234.2771
15922	285.14615
15923	278.6474
15924	305.36453
15925	294.21313
15926	311.50064
15927	309.63354
15928	310.92438
15929	275.16562
15930	297.01355
15931	280.8335
15932	251.43379
15933	278.16348
15934	271.70795
15935	299.4217
15936	312.96414
15937	235.56326
15938	277.72134
15939	311.31097
15940	293.77112
15941	308.12543
15942	279.76013
15943	317.67703
15944	318.54175
15945	282.48114
15946	314.01953
15947	315.10977
15948	302.65796
15949	298.47488
15950	325.6312
15951	255.31018
15952	238.86673
15953	308.83823
15954	299.29803
15955	305.4098
15956	225.46829
15957	268.5001
15958	295.74323
15959	237.10696
15960	280.45593
15961	240.76128
15962	261.861
15963	305.33774
15964	311.8959
15965	299.3647
15966	322.1913
15967	233.8155
15968	245.79562
15969	178.74161
15970	271.48828
15971	308.71704
15972	257.67905
15973	296.69965
15974	318.62848
15975	306.36963
15976	270.98282
15977	259.38766
15978	303.5722
15979	306.8272
15980	293.65692
15981	305.0729
15982	304.4052
15983	304.83548
15984	299.05258
15985	242.2874
15986	237.6169
15987	309.4168
15988	300.84518
15989	298.3627
15990	285.07846
15991	336.468
15992	286.82947
15993	245.84575
15994	319.7793
15995	288.50974
15996	309.50403
15997	244.14212
15998	188.93332
15999	298.49585
16000	332.5471
16001	296.65527
16002	278.22006
16003	226.68784
16004	276.7846
16005	235.43747
16006	287.11395
16007	296.1712
16008	270.8193
16009	204.96382
16010	284.27167
16011	326.60638
16012	320.9992
16013	316.30893
16014	293.1102
16015	322.65622
16016	310.92578
16017	309.21664
16018	263.10278
16019	299.15128
16020	300.31958
16021	294.78046
16022	310.9107
16023	313.72318
16024	276.30798
16025	244.87558
16026	331.32773
16027	264.52664
16028	280.05716
16029	324.91895
16030	163.5867
16031	285.70944
16032	296.6741
16033	302.6009
16034	241.11832
16035	274.0236
16036	322.52313
16037	299.7426
16038	325.77866
16039	302.4203
16040	283.6772
16041	312.08075
16042	311.1006
16043	194.68153
16044	314.80707
16045	316.53986
16046	289.6141
16047	266.98416
16048	291.39966
16049	253.52275
16050	239.0927
16051	291.8573
16052	264.5374
16053	276.74533
16054	300.2211
16055	305.58978
16056	279.1864
16057	284.7938
16058	309.0546
16059	294.9517
16060	307.21017
16061	272.94574
16062	307.29364
16063	309.9239
16064	312.80087
16065	329.75787
16066	267.18198
16067	306.48718
16068	282.18375
16069	315.8826
16070	299.16217
16071	291.60806
16072	278.00122
16073	306.26126
16074	269.8376
16075	287.18753
16076	307.48135
16077	312.20697
16078	315.88315
16079	240.4145
16080	206.80484
16081	300.4186
16082	310.64496
16083	325.02536
16084	270.1098
16085	295.657
16086	311.0616
16087	302.63556
16088	317.33737
16089	298.68802
16090	303.7605
16091	302.1728
16092	296.47833
16093	216.13779
16094	276.71503
16095	303.31885
16096	257.21686
16097	284.28265
16098	193.46031
16099	292.38504
16100	303.22052
16101	299.74774
16102	316.7251
16103	287.1958
16104	272.83725
